angDist,_RAJ2000,_DEJ2000,recno,RAJ2000,DEJ2000,Names,PGCName,FILEN,z,OV,Fam,IV,ST,T,F,CVRHS,SimbadName,NED,SDSS,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag
0.067302,233.636375,54.9932778,3317,15 34 32.73,+54 59 35.8,2MASX J15343269+5459358,2487001.0,36027,0.039,(R),SA,(r),Sbc,4,0.0,(R)SA(r)bc:,2MASX J15343269+5459358,NED,J153432.73+545935.7,233.636407,54.993274,0.038,0.038,135,,3,,0000000010021010,2001.2902,3,0.03861,16.963,0.015,15.622,0.003,14.997,0.003,14.635,0.003,14.329,0.006
0.045607,233.7753333,35.3428889,3323,15 35 06.08,+35 20 34.4,MCG +06-34-017,55503.0,233426,0.032,,SA,(r),Sb,3,0.0,SA(r)b,MCG+06-34-017,NED,J153506.08+352034.4,233.775338,35.342901,0.069,0.057,55,,3,,0000901090021010,2003.33,3,0.03196,17.392,0.019,15.766,0.003,15.033,0.003,14.657,0.003,14.36,0.006
0.036477,234.0804167,49.5745278,3327,15 36 19.30,+49 34 28.3,2MASX J15361929+4934279,55571.0,71259,0.038,(R1R2P),SAB_a,(l),Sa,1,0.5,(R1R2P)SAB_a(l)a,2MASX J15361929+4934279,NED,J153619.30+493428.3,234.080423,49.574537,0.043,0.041,45,,3,,0000000010021010,2002.4373,3,0.03795,17.437,0.017,15.628,0.003,14.807,0.002,14.43,0.003,14.141,0.004
0.065395,234.1157083,22.5005,3328,15 36 27.77,+22 30 01.8,UGC 09927,55578.0,141910,0.014,(R_L),SB,"(rs,bl)",S0+,-1,1.0,"(R_L)SB(rs,bl)0^+^",UGC 9927,NED,J153627.76+223001.7,234.115706,22.500482,0.048,0.047,68,,3,,0000001010021010,2004.4471,3,0.0144,16.17,0.01,14.333,0.002,13.509,0.002,13.093,0.002,12.778,0.003
0.09838,234.1355417,25.1379444,3329,15 36 32.53,+25 08 16.6,CGCG 136-029,55590.0,128606,0.034,(RPL),SA,(r),S0/a,0,0.0,(RPL)SA(r)0/a,2MASX J15363255+2508163,NED,J153632.52+250816.5,234.135512,25.137939,0.055,0.054,90,,3,,0000001010020010,2004.2914,2,0.03449,17.261,0.014,15.339,0.003,14.474,0.002,14.045,0.002,13.732,0.003
0.029901,234.6604167,36.9583611,3335,15 38 38.50,+36 57 30.1,CGCG 194-013,55672.0,54624,0.019,(R),SA,(r),S0+,-1,0.0,(R)SA(r)0^+^,MCG+06-34-024,NED,J153838.50+365730.1,234.660426,36.958365,0.061,0.055,55,,3,,0000900090021010,2002.1067,3,0.01864,16.01,0.007,14.532,0.002,13.741,0.002,13.363,0.002,13.074,0.003
0.04505,234.8505833,48.1437222,3338,15 39 24.14,+48 08 37.4,2MASX J15392411+4808370,2311329.0,70516,0.07,(R1P),SA_B_a,(irpl),Sab,2,0.75,(R1P)SA_B_a(irpl)ab,2MASX J15392411+4808370,NED,J153924.13+480837.4,234.85057,48.143731,0.046,0.042,45,,3,,0000000010021010,2002.4373,3,0.07053,17.677,0.024,15.846,0.003,15.004,0.003,14.596,0.003,14.285,0.005
0.058113,235.023875,1.9336389,3341,15 40 05.73,+01 56 01.1,UGC 09960,55748.0,16095,0.035,(R),SA,(_rs),Sb,3,0.0,(R)SA(_rs)b spw,UGC 9960,NED,J154005.72+015601.0,235.02386,1.933633,0.042,0.039,0,,3,,0000000090021010,2000.3406,3,0.03536,17.135,0.019,15.14,0.003,14.201,0.002,13.727,0.002,13.358,0.004
0.025256,235.093125,7.2832222,3345,15 40 22.35,+07 16 59.6,UGC 09964,55759.0,88731,0.038,(R1P),SB,"(r,bl)",Sab,2,1.0,"(R1P)SB(r,bl)ab",UGC 9964,NED,J154022.35+071659.6,235.093129,7.283228,0.044,0.044,0,,3,,0000000090021010,2003.3139,3,0.03812,17.038,0.018,15.036,0.002,14.166,0.002,13.749,0.002,13.408,0.003
0.031717,235.139375,17.1279722,3346,15 40 33.45,+17 07 40.7,NGC 5977,55769.0,178798,0.027,"(RL,R)",SB,"(rs,bl)",S0/a,0,1.0,"(RL,R)SB(rs,bl)0/a",NGC 5977,NED,J154033.45+170740.6,235.139383,17.127968,0.067,0.059,70,,3,,0000001010020010,2005.3618,3,0.02699,16.758,0.013,14.846,0.002,13.997,0.002,13.596,0.002,13.282,0.003
0.070688,235.4415417,48.5483056,3351,15 41 45.97,+48 32 53.9,MCG +08-29-001,55806.0,72185,0.064,,SA_B,"(r,bl)",S0+,-1,0.75,"SA_B(r,bl)0^+^",MCG+08-29-001,NED,J154145.96+483253.9,235.441512,48.548307,0.06,0.055,50,,3,,0000000090021010,2002.4376,3,,17.222,0.027,15.597,0.004,14.785,0.003,14.365,0.003,14.076,0.006
0.0722,235.581875,23.8076389,3355,15 42 19.65,+23 48 27.5,IC 4575,55828.0,124752,0.023,(R1R2P),SB,"(r,bl)",Sa,1,1.0,"(R1R2P)SB(r,bl)a",IC 4575,NED,J154219.64+234827.5,235.581854,23.807645,0.055,0.049,157,,3,,0000001010021010,2004.2884,3,0.0229,17.071,0.016,15.19,0.002,14.369,0.002,13.971,0.002,13.635,0.003
0.052557,235.6429167,2.0143611,3356,15 42 34.30,+02 00 51.7,UGC 09980,55841.0,37546,0.012,(RL),SAB_a,(_rs),S0+,-1,0.5,(RL)SAB_a(_rs)0^+^,UGC 9980,NED,J154234.30+020051.6,235.642931,2.014358,0.045,0.041,177,,3,,0000201010021010,2001.3917,3,0.01185,16.278,0.01,14.361,0.002,13.541,0.002,13.098,0.002,12.784,0.002
0.019742,236.05775,18.8115556,3366,15 44 13.86,+18 48 41.6,MCG +03-40-033,55908.0,141596,0.051,,SA,(rl),Sa,1,0.0,SA(rl)a pec,MCG+03-40-033,NED,J154413.85+184841.5,236.057747,18.811551,0.061,0.057,155,,3,,0000001010021010,2004.4469,3,0.05093,17.533,0.029,15.722,0.003,14.873,0.003,14.472,0.003,14.207,0.006
0.064027,236.1764583,11.4922778,3370,15 44 42.35,+11 29 32.2,CGCG 078-060,55928.0,178170,0.034,(R2P),SAB_a,(rl),Sb,3,0.5,(R2P)SAB_a(rl)b,LEDA 55928,NED,J154442.35+112932.1,236.176474,11.492269,0.06,0.06,0,,3,,0000001010021010,2005.3616,3,0.03399,17.067,0.016,15.195,0.002,14.395,0.002,13.999,0.002,13.697,0.004
0.056441,236.2377083,42.3309167,3372,15 44 57.05,+42 19 51.3,2MASX J15445703+4219518,2196777.0,67645,0.041,(RPL),S_AB,(rs),Sb,3,0.25,(RPL)S_AB(rs)b,2MASX J15445703+4219518,NED,J154457.04+421951.3,236.237687,42.330916,0.062,0.055,139,,3,,0000000010020010,2002.3502,3,0.04111,17.338,0.021,15.997,0.003,15.387,0.003,15.083,0.003,14.814,0.008
0.108529,236.4388333,35.6599444,3375,15 45 45.32,+35 39 35.8,MCG +06-35-004,55970.0,96143,0.054,(R1P),SA_B,(r),Sa,1,0.75,(R1P)SA_B(r)a,MCG+06-35-004,NED,J154545.31+353935.7,236.4388,35.659931,0.056,0.056,45,,3,,0000000010021010,2003.4038,3,,17.7,0.027,15.674,0.003,14.753,0.002,14.31,0.002,13.972,0.004
0.028888,236.7263333,44.8349722,3384,15 46 54.32,+44 50 05.9,CGCG 250-011,56021.0,69670,0.034,(RPL),S,,S0o,-2,1.0,(RPL)SB_a0^o,2MASX J15465433+4450053,NED,J154654.32+445005.8,236.726343,44.834968,0.049,0.037,47,,3,,0000001010021010,2002.3529,3,0.03428,16.947,0.012,15.03,0.002,14.216,0.002,13.82,0.002,13.534,0.003
0.088,237.29825,21.6846944,3395,15 49 11.58,+21 41 04.9,CGCG 136-086,56117.0,142050,0.035,(RL),SA_B_a,"(_rs,bl)",Sa,1,0.75,"(RL)SA_B_a(_rs,bl)a",2MASX J15491159+2141051,NED,J154911.57+214104.9,237.298236,21.684715,0.052,0.046,156,,3,,0000001010021010,2004.4471,3,0.03498,17.449,0.025,15.475,0.003,14.646,0.002,14.225,0.002,13.895,0.005
0.091559,237.4455833,12.3993333,3398,15 49 46.94,+12 23 57.6,IC 1141,56141.0,172197,0.015,(R1R2P),S_AB_a,(r),Sab,2,0.25,(R1R2P)S_AB_a(r)ab,IC 1141,NED,J154946.94+122357.5,237.445604,12.399318,0.064,0.059,164,,3,,0000001010021010,2005.3536,3,0.01469,15.745,0.006,14.319,0.002,13.62,0.002,13.293,0.002,13.0,0.003
0.078166,237.526625,25.0548333,3399,15 50 06.39,+25 03 17.4,CGCG 136-092,56163.0,103568,0.032,(RP),SB,"(p,_rs,bl)",Sa,1,1.0,"(RP)SB(p,_rs,bl)a",MCG+04-37-043,NED,J155006.38+250317.3,237.526601,25.054832,0.055,0.047,152,,3,,0000900010021110,2003.4804,3,0.03169,17.107,0.025,15.217,0.003,14.381,0.002,13.959,0.002,13.645,0.005
0.05906,237.7557083,23.0157778,3404,15 51 01.37,+23 00 56.8,CGCG 136-095,56191.0,127901,0.025,(L),SB,"(rl,bl)",S0+,-1,1.0,"(L)SB(rl,bl)0^+^",2MASX J15510141+2300562,NED,J155101.37+230056.7,237.755713,23.015762,0.053,0.049,62,,3,,0000001010021010,2004.2914,2,0.02491,16.928,0.017,15.021,0.002,14.144,0.002,13.717,0.002,13.403,0.004
0.017156,237.803625,47.2548889,3406,15 51 12.87,+47 15 17.6,UGC 10070,56207.0,71286,0.02,,SA,(r),Sab,2,0.0,SA(r)ab,UGC 10070,NED,J155112.86+471517.5,237.803621,47.254885,0.047,0.04,49,,3,,0004000810021010,2002.4373,3,,15.279,0.006,13.628,0.002,12.837,0.002,12.442,0.002,12.153,0.002
0.042398,238.023625,20.1452222,3409,15 52 05.67,+20 08 42.8,CGCG 107-049,56249.0,134546,0.036,(R),SA,(rl),S0+,-1,0.0,(R)SA(rl)0^+^,2MASX J15520566+2008427,NED,J155205.66+200842.8,238.023618,20.145232,0.058,0.045,64,,3,,0000001010021010,2004.3676,3,0.03629,17.145,0.016,15.166,0.002,14.278,0.002,13.867,0.002,13.527,0.003
0.130129,238.0499583,34.0415278,3410,15 52 11.99,+34 02 29.5,2MASX J15521201+3402297,2042930.0,233917,0.046,(RPL),SA_B_a,"(rs,bl)",S0+,-1,0.75,"(RPL)SA_B_a(rs,bl)0^+^",2MASX J15521201+3402297,NED,J155211.99+340229.3,238.049981,34.041497,0.059,0.046,54,,3,,0000201010021010,2003.33,3,0.04655,17.86,0.024,15.778,0.003,14.843,0.002,14.398,0.003,14.056,0.004
0.064541,238.0691667,33.9415833,3411,15 52 16.60,+33 56 29.7,2MASX J15521660+3356298,2041376.0,233918,0.049,(L),SB,(l),S0o,-2,1.0,(L)SB(l)0^o,2MASX J15521660+3356298,NED,J155216.59+335629.6,238.06915,33.941572,0.059,0.046,54,,3,,0000901010020010,2003.33,3,0.04902,17.676,0.018,15.83,0.003,14.988,0.002,14.6,0.003,14.295,0.004
0.063028,238.1991667,61.1961111,3417,15 52 47.80,+61 11 46.0,2MASX J15524783+6111459,2613646.0,146930,,(R),SA,(rl),S0+,-1,0.0,(R)SA(rl)0^+^,2MASX J15524783+6111459,NED,J155247.79+611145.9,238.199132,61.196106,0.037,0.034,34,,3,,0000001010021010,2004.4553,3,,17.601,0.021,15.752,0.003,14.9,0.002,14.525,0.002,14.203,0.004
0.059968,238.4394167,41.3903611,3421,15 53 45.46,+41 23 25.3,GIN 449,2180379.0,67875,0.037,(R1L),S_AB,(rl),S0/a,0,0.25,(R1L)S_AB(rl)0/a,2MASX J15534548+4123247,NED,J155345.45+412325.2,238.439403,41.390348,0.054,0.045,138,,3,,0000000010021010,2002.3502,3,0.03641,17.759,0.022,15.949,0.003,15.103,0.003,14.695,0.003,14.388,0.004
0.064828,239.076875,50.8101667,3433,15 56 18.45,+50 48 36.6,2MASX J15561844+5048367,2382556.0,191167,,,SB,(rs),Sb,3,1.0,SB(rs)b,2MASX J15561844+5048367,NED,J155618.44+504836.6,239.076863,50.810183,0.038,0.034,45,,3,,0004001010021010,2000.2611,2,,17.154,0.018,15.669,0.003,14.932,0.003,14.557,0.003,14.268,0.005
0.186044,239.337375,47.1664722,3441,15 57 20.97,+47 09 59.3,UGC 10109,56476.0,201171,0.019,"(RP,R)",S_AB,(l),Sbc,4,0.25,"(RP,R)S_AB(l)bc pec",UGC 10109,NED,J155720.97+470959.1,239.337406,47.166425,0.07,0.059,132,,3,,0000B018100A1014,2001.3916,2,,16.138,0.009,14.369,0.002,13.614,0.002,13.233,0.002,12.953,0.003
0.029141,239.5077083,14.9635556,3444,15 58 01.85,+14 57 48.8,CGCG 108-022,56508.0,144963,0.038,(RP),SB,"(r,bl)",Sbc,4,1.0,"(RP)SB(r,bl)bc",MCG+03-41-011,NED,J155801.84+145748.8,239.507702,14.963561,0.054,0.053,166,,3,,0000001090021110,2004.4524,3,0.03761,17.455,0.026,15.575,0.003,14.784,0.003,14.397,0.003,14.089,0.005
0.045615,239.6820833,26.8181389,3450,15 58 43.70,+26 49 05.3,MRK 0492,56547.0,102534,0.014,(RL),S_AB,(rl),S0+,-1,0.25,(RL)S_AB(rl)0^+^ pec,Mrk 492,NED,J155843.69+264905.3,239.682079,26.818151,0.059,0.05,148,,3,,0000000890021010,2003.475,3,0.01418,15.821,0.006,14.367,0.002,13.606,0.002,13.253,0.002,12.944,0.003
0.063857,239.7590833,46.179,3452,15 59 02.18,+46 10 44.4,2MASX J15590219+4610443,2276752.0,72469,0.042,(R1),SA,(r),S0+,-1,0.0,(R1)SA(r)0^+^,2MASX J15590219+4610443,NED,J155902.17+461044.3,239.759076,46.178983,0.06,0.05,135,,3,,0000000010021010,2002.4376,3,0.04204,17.612,0.025,15.778,0.003,14.944,0.003,14.542,0.003,14.236,0.005
0.040033,240.044125,4.8905833,3459,16 00 10.59,+04 53 26.1,CGCG 051-019,56620.0,42212,0.018,,SA_B_a,(rs),Sc,5,0.75,SA_B_a(rs)c,2MASX J16001056+0453267,NED,J160010.59+045326.1,240.044135,4.890588,0.057,0.048,173,,3,,0004000010021010,2001.4572,3,0.01838,16.994,0.019,15.946,0.004,15.476,0.004,15.237,0.005,15.032,0.011
0.108825,240.1785,48.5579722,3462,16 00 42.84,+48 33 28.7,CGCG 250-035,56656.0,201777,0.02,(R1),SAB,"(_rs,bl)",S0+,-1,0.5,"(R1)SAB(_rs,bl)0^+^",MCG+08-29-031,NED,J160042.83+483328.5,240.178497,48.557942,0.053,0.049,45,,3,,0000001010021030,2001.3916,2,0.02004,16.296,0.009,14.382,0.002,13.569,0.002,13.131,0.002,12.863,0.003
0.075528,240.2179583,17.5457778,3463,16 00 52.31,+17 32 44.8,CGCG 108-049,56663.0,135551,0.044,(RPL),SA,(_rs),Sa,1,0.0,(RPL)SA(_rs)a,MCG+03-41-030,NED,J160052.31+173244.7,240.217968,17.545759,0.053,0.048,63,,3,,0000001010021010,2004.3898,3,0.04396,16.962,0.019,15.069,0.002,14.193,0.002,13.751,0.002,13.418,0.003
0.038816,240.3706667,19.3598889,3468,16 01 28.96,+19 21 35.6,NGC 6028,56716.0,141823,0.015,"(RP,RP,RP)",SAB_a,(l),Sa,1,0.5,"(RP,RP,RP)SAB_a(l)a",NGC 6028,NED,J160128.95+192135.5,240.370658,19.359882,0.049,0.049,135,,3,,0000001010021210,2004.4472,3,0.01491,16.415,0.011,14.547,0.002,13.668,0.002,13.219,0.002,12.867,0.002
0.063868,240.3752917,16.7556389,3469,16 01 30.07,+16 45 20.3,CGCG 108-061,56718.0,141138,0.032,"(R,RP)",SA,(r),Sab,2,0.0,"(R,RP)SA(r)ab",MCG+03-41-040,NED,J160130.06+164520.3,240.375274,16.755644,0.049,0.049,0,,3,,0004000010020010,2004.447,3,0.0316,16.96,0.015,15.477,0.003,14.789,0.002,14.425,0.002,14.118,0.005
0.107012,240.470875,45.3519444,3470,16 01 53.01,+45 21 07.0,MCG +08-29-034,56751.0,72224,0.042,(R2P),S_AB,(_rs),Sab,2,0.25,(R2P)S_AB(_rs)ab,MCG+08-29-034,NED,J160153.01+452107.0,240.470909,45.351962,0.064,0.058,45,,3,,0000200010021010,2002.4376,3,0.042,17.239,0.017,15.485,0.003,14.702,0.002,14.364,0.003,14.129,0.004
0.039899,240.49275,36.7020556,3471,16 01 58.26,+36 42 07.4,CGCG 195-006,56754.0,234553,0.03,(R1),SB_a,(r_s),Sa,1,1.0,(R1)SB_a(r_s)a,FIRST J160158.2+364207,NED,J160158.25+364207.3,240.492746,36.702045,0.057,0.056,66,,3,,0000000010021010,2003.4064,2,0.0305,16.644,0.014,15.102,0.002,14.305,0.002,13.911,0.002,13.577,0.004
0.015002,240.55425,16.4262222,3472,16 02 13.02,+16 25 34.4,CGCG 108-072,56776.0,143467,0.03,(R1P),SB,(r),Sb,3,1.0,(R1P)SB(r)b,MCG+03-41-053,NED,J160213.02+162534.3,240.55425,16.426218,0.053,0.051,67,,3,,00002010100A1010,2004.4498,3,0.03024,17.238,0.025,15.254,0.003,14.384,0.002,13.998,0.002,13.626,0.004
0.075751,240.55525,15.9375278,3473,16 02 13.26,+15 56 15.1,UGC 10143 NOTES01,,140188,0.044,(RP),S_AB,"(rs,rs)",Sa,1,0.25,"(RP)S_AB(rs,rs)a",MCG+03-41-052,NED,J160213.25+155615.0,240.555229,15.937522,0.053,0.051,157,,3,,0000101010020010,2004.447,3,0.0444,16.85,0.016,15.057,0.002,14.259,0.002,13.869,0.002,13.56,0.004
0.088906,240.694625,51.87325,3477,16 02 46.71,+51 52 23.7,2MASX J16024664+5152241,2401735.0,36522,0.049,(R1R2P),SAB_a,(l),S0/a,0,0.5,(R1R2P)SAB_a(l)0/a,2MASX J16024664+5152241,NED,J160246.70+515223.7,240.694604,51.873271,0.041,0.039,45,,3,,0000000010021010,2001.2903,2,0.04934,17.74,0.02,15.884,0.003,15.093,0.003,14.708,0.003,14.386,0.004
0.099331,240.88175,49.3381667,3483,16 03 31.62,+49 20 17.4,UGC 10168,56875.0,191175,0.02,(R1R2P),SAB_a,(irpl),Sa,1,0.5,(R1R2P)SAB_a(irpl)a,UGC 10168,NED,J160331.62+492017.3,240.881774,49.338144,0.035,0.035,45,,3,,0000001010021210,2000.2611,2,0.02009,16.108,0.009,14.086,0.002,13.219,0.002,12.797,0.002,12.486,0.002
0.089983,240.9885,16.3619167,3488,16 03 57.24,+16 21 42.9,CGCG 108-092,56896.0,143492,0.038,(L),SA,(irpl),S0+,-1,0.0,(L)SA(irpl)0^+^,2MASX J16035726+1621432,NED,J160357.23+162142.8,240.988477,16.361905,0.061,0.055,67,,3,,0000001010020010,2004.4499,3,0.03815,17.17,0.016,15.305,0.002,14.489,0.002,14.122,0.002,13.834,0.004
0.060598,240.9915833,16.0005833,3489,16 03 57.98,+16 00 02.1,CGCG 108-091,56898.0,143035,0.032,(RL),SB,(r),S0+,-1,1.0,(RL)SB(r)0^+^,2MASX J16035802+1600022,NED,J160357.98+160002.0,240.991598,16.000574,0.058,0.054,153,,3,,0000001010020010,2004.4499,3,0.03202,16.88,0.02,15.049,0.003,14.231,0.002,13.839,0.002,13.52,0.004
0.086517,241.0039167,25.9554167,3491,16 04 00.94,+25 57 19.5,CGCG 137-026,56910.0,102568,0.049,(R1P),SA,(_rs),Sab,2,0.0,(R1P)SA(_rs)ab,MCG+04-38-020,NED,J160400.93+255719.4,241.00389,25.955415,0.061,0.052,148,,3,,0000000010000010,2003.475,3,0.04873,16.669,0.011,15.135,0.002,14.346,0.002,13.915,0.002,13.606,0.003
0.02787,241.0956667,17.8781944,3494,16 04 22.96,+17 52 41.5,2MASX J16042296+1752415,56936.0,138669,0.037,(L),SB_a,"(_rs,bl)",S0+,-1,1.0,"(L)SB_a(_rs,bl)0^+^",2MASX J16042296+1752415,NED,J160422.96+175241.5,241.095671,17.878201,0.055,0.048,159,,3,,0000901010021010,2004.3926,3,0.03755,17.732,0.033,15.97,0.003,15.132,0.003,14.699,0.003,14.354,0.007
0.049332,241.2413333,14.1375833,3498,16 04 57.92,+14 08 15.3,KUG 1602+142,57012.0,178561,0.037,(R1P),SAB_a,(rs),Sb,3,0.5,(R1P)SAB_a(rs)b,2MASX J16045793+1408148,NED,J160457.91+140815.2,241.24132,14.137579,0.064,0.064,0,,3,,0000001090021010,2005.3618,3,0.03715,17.261,0.015,15.82,0.003,15.102,0.003,14.706,0.003,14.376,0.005
0.075319,241.2690833,16.5455833,3500,16 05 04.58,+16 32 44.1,2MASX J16050457+1632438,1511341.0,141161,0.045,(RL),SA,(rl),S0/a,0,0.0,(RL)SA(rl)0/a,2MASX J16050457+1632438,NED,J160504.57+163244.0,241.269065,16.545572,0.05,0.05,0,,3,,0000001090021210,2004.447,3,0.04534,17.664,0.021,15.84,0.003,15.0,0.002,14.591,0.002,14.27,0.005
0.063763,241.3234167,23.7556667,3502,16 05 17.62,+23 45 20.4,CGCG 137-034,57049.0,103894,0.03,(RL),SA,(rl),S0+,-1,0.0,(RL)SA(rl)0^+^,2MASX J16051763+2345206,NED,J160517.61+234520.4,241.323407,23.755682,0.062,0.061,65,,3,,0000000010021010,2003.4804,3,0.03019,17.209,0.013,15.375,0.003,14.552,0.002,14.16,0.002,13.859,0.003
0.028796,241.3736667,17.68075,3504,16 05 29.68,+17 40 50.7,SDSS J160529.68+174050.6,57071.0,136041,0.035,(RL),S_AB,(rl),S0+,-1,0.25,(RL)S_AB(rl)0^+^,2MASX J16052967+1740508,NED,J160529.68+174050.6,241.373666,17.680742,0.059,0.055,66,,3,,0000001010021010,2004.3899,3,0.0355,17.658,0.021,15.723,0.003,14.866,0.002,14.501,0.002,14.163,0.004
0.033704,241.3856667,18.1595833,3505,16 05 32.56,+18 09 34.5,NGC 6055,57076.0,136548,0.038,,S_AB,(_rs),S0+,-1,0.25,S_AB(_rs)0^+^,NGC 6055,NED,J160532.56+180934.4,241.385674,18.159577,0.051,0.046,156,,3,,0000200810021010,2004.3898,3,0.03778,16.729,0.014,14.638,0.002,13.702,0.002,13.234,0.002,12.891,0.003
0.026858,241.4648333,14.4500278,3509,16 05 51.56,+14 27 00.1,2MASX J16055157+1427001,1458426.0,178693,,(R1R2P),SAB,(r),Sab,2,0.5,(R1R2P)SAB(r)ab,2MASX J16055157+1427001,NED,J160551.56+142700.0,241.46484,14.450024,0.059,0.052,71,,3,,0000001010020210,2005.3618,3,,17.649,0.027,15.993,0.003,15.206,0.003,14.856,0.003,14.569,0.007
0.02892,241.5577917,16.3229444,3512,16 06 13.87,+16 19 22.6,2MASX J16061384+1619222,1505993.0,141188,0.044,(RPL),SAB_a,"(_rs,bl)",Sa,1,0.5,"(RPL)SAB_a(_rs,bl)a",2MASX J16061384+1619222,NED,J160613.87+161922.6,241.557789,16.322952,0.051,0.047,62,,3,,0000001010021010,2004.447,3,0.04404,17.6,0.027,15.858,0.003,15.061,0.003,14.702,0.003,14.4,0.007
0.030251,241.5617917,18.1828889,3513,16 06 14.83,+18 10 58.4,IC 1189,57135.0,139136,0.039,(R1P),SAB,(irpl),Sa,1,0.5,(R1P)SAB(irpl)a,IC 1189,NED,J160614.83+181058.3,241.5618,18.182886,0.059,0.055,156,,3,,0000001010021010,2004.3926,3,0.03943,16.49,0.009,15.125,0.002,14.393,0.002,14.001,0.002,13.728,0.003
0.068067,241.664125,27.8546111,3514,16 06 39.39,+27 51 16.6,CGCG 167-025,57168.0,99446,0.05,(R2P),SAB_a,(irpl),Sb,3,0.5,(R2P)SAB_a(irpl)b,2MASX J16063938+2751168,NED,J160639.39+275116.6,241.664138,27.854626,0.038,0.038,45,,3,,0000000810000210,2003.4696,3,0.05054,17.054,0.015,15.612,0.003,14.842,0.002,14.441,0.002,14.124,0.004
0.013788,241.7995417,48.5725556,3515,16 07 11.89,+48 34 21.2,CGCG 250-046,57203.0,35599,0.043,(RP),SA,"(p,r)",Sa,1,0.0,"(RP)SA(p,r)a",MCG+08-29-047,NED,J160711.89+483421.1,241.799546,48.572553,0.048,0.036,40,,3,,0000000010021010,2001.2903,2,0.04343,17.278,0.023,15.36,0.003,14.491,0.002,14.07,0.002,13.744,0.004
0.031447,241.8719583,13.8466944,3518,16 07 29.27,+13 50 48.1,CGCG 079-052,57223.0,144686,0.034,(RP),SA,(r),S0/a,0,0.0,(RP)SA(r)0/a:,2MASX J16072923+1350477,NED,J160729.27+135048.1,241.871957,13.846703,0.056,0.055,66,,3,,0000201890021010,2004.4525,3,0.03378,17.475,0.025,15.662,0.003,14.811,0.002,14.348,0.002,13.986,0.004
0.08661,241.9497083,39.1947778,3519,16 07 47.93,+39 11 41.2,CGCG 223-043,57240.0,66834,0.038,,SA,(_rs),S0/a,0,0.0,SA(_rs)0/a pec,2MASX J16074794+3911407,NED,J160747.92+391141.1,241.949689,39.194759,0.07,0.062,139,,3,,0000000010021010,2002.3497,3,0.03782,16.377,0.01,15.147,0.002,14.625,0.002,14.315,0.002,14.082,0.004
0.343699,242.4254167,25.2208333,3529,16 09 42.10,+25 13 15.0,CGCG 137-048,57327.0,102580,0.068,,SB,(r),Sbc,4,1.0,SB(r)bc,2MASX J16094213+2513156,NED,J160942.11+251315.2,242.425478,25.220911,0.06,0.057,150,,3,,0000000010020010,2003.475,3,,16.99,0.019,15.661,0.003,15.016,0.003,14.605,0.003,14.306,0.007
0.027022,242.541375,35.0944722,3532,16 10 09.93,+35 05 40.1,2MASX J16100993+3505405,2059315.0,234577,0.054,(R2P),SAB_a,(l),Sb,3,0.5,(R2P)SAB_a(l)b,2MASX J16100993+3505405,NED,J161009.93+350540.1,242.541379,35.094479,0.057,0.057,0,,3,,0000000010021010,2003.4065,3,0.05368,17.576,0.019,15.711,0.003,14.89,0.002,14.498,0.002,14.174,0.005
0.038957,242.5705833,29.1257778,3534,16 10 16.94,+29 07 32.8,2MASX J16101692+2907332,3089166.0,101344,0.033,(RPL),S_AB_a,(irpl),S0/a,0,0.25,(RPL)S_AB_a(irpl)0/a,2MASX J16101692+2907332,NED,J161016.93+290732.8,242.570574,29.125785,0.044,0.044,45,,3,,0000200010021014,2003.4724,3,0.03216,17.356,0.015,15.368,0.003,14.468,0.002,14.028,0.002,13.701,0.003
0.098328,242.6825833,41.1485556,3537,16 10 43.82,+41 08 54.8,UGC 10252,57386.0,85736,0.031,(RP),SA,(_rs),Sb,3,0.0,(RP)SA(_rs)b,UGC 10252,NED,J161043.81+410854.7,242.682547,41.148554,0.055,0.042,45,,3,,0000901010021010,2003.1798,3,0.03155,16.574,0.011,14.676,0.002,13.856,0.002,13.437,0.002,13.123,0.003
0.07793,242.736875,35.9863056,3539,16 10 56.85,+35 59 10.7,UGC 10255,57394.0,234984,0.031,(R1P),SB,"(p,_rs,bl)",Sab,2,1.0,"(R1P)SB(p,_rs,bl)ab",UGC 10255,NED,J161056.84+355910.7,242.736859,35.986323,0.064,0.057,139,,3,,0000400010021010,2003.4065,2,0.03111,17.196,0.017,15.583,0.003,14.814,0.002,14.354,0.002,13.988,0.004
0.007026,242.7674583,58.6647778,3540,16 11 04.19,+58 39 53.2,MCG +10-23-031,57393.0,182711,,,SB,(rs),Sb,3,1.0,SB(rs)b [ac],MCG+10-23-031,NED,J161104.19+583953.1,242.767457,58.664776,0.033,0.023,126,,3,,0000001010021010,2005.4164,3,,17.312,0.028,15.973,0.004,15.3,0.003,14.964,0.003,14.686,0.008
